0,1
"{'to_table': 'dimSource', 'Title': 'Wing Commander', 'US_Gross': '11578022', 'Worldwide_Gross': '11578022', 'US_DVD_Sales': '', 'Production_Budget': '30000000', 'Rotten_Tomatoes_Rating': '11', 'IMDB_Rating': '3.7', 'IMDB_Votes': '9460', 'Director': '', 'Distributor': '20Th Century Fox', 'Release_Date': '36231', 'Major_Genre': 'Action', 'Creative_Type': 'Science Fiction', 'Source': 'Based On Game'}","{'Title': 'fact', 'US_Gross': 'fact', 'Worldwide_Gross': 'fact', 'US_DVD_Sales': 'fact', 'Production_Budget': 'fact', 'Rotten_Tomatoes_Rating': 'fact', 'IMDB_Rating': 'fact', 'IMDB_Votes': 'fact', 'Director': 'dimDirector', 'Distributor': 'dimDist', 'Release_Date': 'dimRelease', 'Major_Genre': 'dimGenre', 'Creative_Type': 'dimType', 'Source': 'dimSource'}"
"{'to_table': 'dimSource', 'Title': 'Without Limits', 'US_Gross': '780326', 'Worldwide_Gross': '780326', 'US_DVD_Sales': '', 'Production_Budget': '25000000', 'Rotten_Tomatoes_Rating': '78', 'IMDB_Rating': '6.9', 'IMDB_Votes': '3369', 'Director': '', 'Distributor': 'Warner Bros.', 'Release_Date': '36049', 'Major_Genre': 'Drama', 'Creative_Type': 'Dramatization', 'Source': 'Based On Real Life Events'}","{'Title': 'fact', 'US_Gross': 'fact', 'Worldwide_Gross': 'fact', 'US_DVD_Sales': 'fact', 'Production_Budget': 'fact', 'Rotten_Tomatoes_Rating': 'fact', 'IMDB_Rating': 'fact', 'IMDB_Votes': 'fact', 'Director': 'dimDirector', 'Distributor': 'dimDist', 'Release_Date': 'dimRelease', 'Major_Genre': 'dimGenre', 'Creative_Type': 'dimType', 'Source': 'dimSource'}"
"{'to_table': 'dimSource', 'Title': 'What Just Happened', 'US_Gross': '1090947', 'Worldwide_Gross': '2412123', 'US_DVD_Sales': '', 'Production_Budget': '27000000', 'Rotten_Tomatoes_Rating': '', 'IMDB_Rating': '5.9', 'IMDB_Votes': '12537', 'Director': 'Barry Levinson', 'Distributor': 'Magnolia Pictures', 'Release_Date': '39738', 'Major_Genre': 'Comedy', 'Creative_Type': 'Contemporary Fiction', 'Source': 'Based On Book/Short Story'}","{'Title': 'fact', 'US_Gross': 'fact', 'Worldwide_Gross': 'fact', 'US_DVD_Sales': 'fact', 'Production_Budget': 'fact', 'Rotten_Tomatoes_Rating': 'fact', 'IMDB_Rating': 'fact', 'IMDB_Votes': 'fact', 'Director': 'dimDirector', 'Distributor': 'dimDist', 'Release_Date': 'dimRelease', 'Major_Genre': 'dimGenre', 'Creative_Type': 'dimType', 'Source': 'dimSource'}"
"{'to_table': 'dimSource', 'Title': 'What Lies Beneath', 'US_Gross': '155464351', 'Worldwide_Gross': '288693989', 'US_DVD_Sales': '', 'Production_Budget': '90000000', 'Rotten_Tomatoes_Rating': '45', 'IMDB_Rating': '6.5', 'IMDB_Votes': '45633', 'Director': 'Robert Zemeckis', 'Distributor': 'Dreamworks Skg', 'Release_Date': '36728', 'Major_Genre': 'Thriller/Suspense', 'Creative_Type': 'Contemporary Fiction', 'Source': 'Original Screenplay'}","{'Title': 'fact', 'US_Gross': 'fact', 'Worldwide_Gross': 'fact', 'US_DVD_Sales': 'fact', 'Production_Budget': 'fact', 'Rotten_Tomatoes_Rating': 'fact', 'IMDB_Rating': 'fact', 'IMDB_Votes': 'fact', 'Director': 'dimDirector', 'Distributor': 'dimDist', 'Release_Date': 'dimRelease', 'Major_Genre': 'dimGenre', 'Creative_Type': 'dimType', 'Source': 'dimSource'}"
"{'to_table': 'dimSource', 'Title': 'Walk The Line', 'US_Gross': '119519402', 'Worldwide_Gross': '184319402', 'US_DVD_Sales': '123216687', 'Production_Budget': '29000000', 'Rotten_Tomatoes_Rating': '82', 'IMDB_Rating': '7.9', 'IMDB_Votes': '85235', 'Director': 'James Mangold', 'Distributor': '20Th Century Fox', 'Release_Date': '38674', 'Major_Genre': 'Drama', 'Creative_Type': 'Dramatization', 'Source': 'Based On Real Life Events'}","{'Title': 'fact', 'US_Gross': 'fact', 'Worldwide_Gross': 'fact', 'US_DVD_Sales': 'fact', 'Production_Budget': 'fact', 'Rotten_Tomatoes_Rating': 'fact', 'IMDB_Rating': 'fact', 'IMDB_Votes': 'fact', 'Director': 'dimDirector', 'Distributor': 'dimDist', 'Release_Date': 'dimRelease', 'Major_Genre': 'dimGenre', 'Creative_Type': 'dimType', 'Source': 'dimSource'}"
"{'to_table': 'dimSource', 'Title': 'A Walk To Remember', 'US_Gross': '41227069', 'Worldwide_Gross': '46060915', 'US_DVD_Sales': '', 'Production_Budget': '11000000', 'Rotten_Tomatoes_Rating': '28', 'IMDB_Rating': '7.1', 'IMDB_Votes': '38045', 'Director': 'Adam Shankman', 'Distributor': 'Warner Bros.', 'Release_Date': '37281', 'Major_Genre': 'Drama', 'Creative_Type': 'Contemporary Fiction', 'Source': 'Based On Book/Short Story'}","{'Title': 'fact', 'US_Gross': 'fact', 'Worldwide_Gross': 'fact', 'US_DVD_Sales': 'fact', 'Production_Budget': 'fact', 'Rotten_Tomatoes_Rating': 'fact', 'IMDB_Rating': 'fact', 'IMDB_Votes': 'fact', 'Director': 'dimDirector', 'Distributor': 'dimDist', 'Release_Date': 'dimRelease', 'Major_Genre': 'dimGenre', 'Creative_Type': 'dimType', 'Source': 'dimSource'}"
"{'to_table': 'dimSource', 'Title': 'Willard', 'US_Gross': '6882696', 'Worldwide_Gross': '6882696', 'US_DVD_Sales': '', 'Production_Budget': '20000000', 'Rotten_Tomatoes_Rating': '65', 'IMDB_Rating': '6.2', 'IMDB_Votes': '7702', 'Director': '', 'Distributor': 'New Line', 'Release_Date': '37694', 'Major_Genre': 'Horror', 'Creative_Type': 'Contemporary Fiction', 'Source': 'Remake'}","{'Title': 'fact', 'US_Gross': 'fact', 'Worldwide_Gross': 'fact', 'US_DVD_Sales': 'fact', 'Production_Budget': 'fact', 'Rotten_Tomatoes_Rating': 'fact', 'IMDB_Rating': 'fact', 'IMDB_Votes': 'fact', 'Director': 'dimDirector', 'Distributor': 'dimDist', 'Release_Date': 'dimRelease', 'Major_Genre': 'dimGenre', 'Creative_Type': 'dimType', 'Source': 'dimSource'}"
"{'to_table': 'dimSource', 'Title': 'Wild Wild West', 'US_Gross': '113805681', 'Worldwide_Gross': '222105681', 'US_DVD_Sales': '', 'Production_Budget': '175000000', 'Rotten_Tomatoes_Rating': '21', 'IMDB_Rating': '4.3', 'IMDB_Votes': '54183', 'Director': 'Barry Sonnenfeld', 'Distributor': 'Warner Bros.', 'Release_Date': '36341', 'Major_Genre': 'Adventure', 'Creative_Type': 'Historical Fiction', 'Source': 'Based On Tv'}","{'Title': 'fact', 'US_Gross': 'fact', 'Worldwide_Gross': 'fact', 'US_DVD_Sales': 'fact', 'Production_Budget': 'fact', 'Rotten_Tomatoes_Rating': 'fact', 'IMDB_Rating': 'fact', 'IMDB_Votes': 'fact', 'Director': 'dimDirector', 'Distributor': 'dimDist', 'Release_Date': 'dimRelease', 'Major_Genre': 'dimGenre', 'Creative_Type': 'dimType', 'Source': 'dimSource'}"
"{'to_table': 'dimSource', 'Title': 'White Noise 2: The Light', 'US_Gross': '0', 'Worldwide_Gross': '8243567', 'US_DVD_Sales': '', 'Production_Budget': '10000000', 'Rotten_Tomatoes_Rating': '86', 'IMDB_Rating': '5.9', 'IMDB_Votes': '5647', 'Director': '', 'Distributor': 'Focus Features', 'Release_Date': '39455', 'Major_Genre': 'Horror', 'Creative_Type': 'Fantasy', 'Source': 'Original Screenplay'}","{'Title': 'fact', 'US_Gross': 'fact', 'Worldwide_Gross': 'fact', 'US_DVD_Sales': 'fact', 'Production_Budget': 'fact', 'Rotten_Tomatoes_Rating': 'fact', 'IMDB_Rating': 'fact', 'IMDB_Votes': 'fact', 'Director': 'dimDirector', 'Distributor': 'dimDist', 'Release_Date': 'dimRelease', 'Major_Genre': 'dimGenre', 'Creative_Type': 'dimType', 'Source': 'dimSource'}"
"{'to_table': 'dimSource', 'Title': 'White Noise', 'US_Gross': '56094360', 'Worldwide_Gross': '92094360', 'US_DVD_Sales': '', 'Production_Budget': '10000000', 'Rotten_Tomatoes_Rating': '9', 'IMDB_Rating': '', 'IMDB_Votes': '', 'Director': '', 'Distributor': 'Universal', 'Release_Date': '38359', 'Major_Genre': 'Drama', 'Creative_Type': 'Contemporary Fiction', 'Source': 'Original Screenplay'}","{'Title': 'fact', 'US_Gross': 'fact', 'Worldwide_Gross': 'fact', 'US_DVD_Sales': 'fact', 'Production_Budget': 'fact', 'Rotten_Tomatoes_Rating': 'fact', 'IMDB_Rating': 'fact', 'IMDB_Votes': 'fact', 'Director': 'dimDirector', 'Distributor': 'dimDist', 'Release_Date': 'dimRelease', 'Major_Genre': 'dimGenre', 'Creative_Type': 'dimType', 'Source': 'dimSource'}"
"{'to_table': 'dimSource', 'Title': 'Wanted', 'US_Gross': '134508551', 'Worldwide_Gross': '340934768', 'US_DVD_Sales': '71092823', 'Production_Budget': '75000000', 'Rotten_Tomatoes_Rating': '71', 'IMDB_Rating': '6.4', 'IMDB_Votes': '1089', 'Director': 'Timur Bekmambetov', 'Distributor': 'Universal', 'Release_Date': '39626', 'Major_Genre': 'Action', 'Creative_Type': 'Science Fiction', 'Source': 'Based On Comic/Graphic Novel'}","{'Title': 'fact', 'US_Gross': 'fact', 'Worldwide_Gross': 'fact', 'US_DVD_Sales': 'fact', 'Production_Budget': 'fact', 'Rotten_Tomatoes_Rating': 'fact', 'IMDB_Rating': 'fact', 'IMDB_Votes': 'fact', 'Director': 'dimDirector', 'Distributor': 'dimDist', 'Release_Date': 'dimRelease', 'Major_Genre': 'dimGenre', 'Creative_Type': 'dimType', 'Source': 'dimSource'}"
"{'to_table': 'dimSource', 'Title': 'Woman On Top', 'US_Gross': '5018450', 'Worldwide_Gross': '10192613', 'US_DVD_Sales': '', 'Production_Budget': '8000000', 'Rotten_Tomatoes_Rating': '35', 'IMDB_Rating': '4.9', 'IMDB_Votes': '4743', 'Director': '', 'Distributor': 'Fox Searchlight', 'Release_Date': '36791', 'Major_Genre': 'Romantic Comedy', 'Creative_Type': 'Contemporary Fiction', 'Source': 'Original Screenplay'}","{'Title': 'fact', 'US_Gross': 'fact', 'Worldwide_Gross': 'fact', 'US_DVD_Sales': 'fact', 'Production_Budget': 'fact', 'Rotten_Tomatoes_Rating': 'fact', 'IMDB_Rating': 'fact', 'IMDB_Votes': 'fact', 'Director': 'dimDirector', 'Distributor': 'dimDist', 'Release_Date': 'dimRelease', 'Major_Genre': 'dimGenre', 'Creative_Type': 'dimType', 'Source': 'dimSource'}"
"{'to_table': 'dimSource', 'Title': 'The Wolf Man', 'US_Gross': '61979680', 'Worldwide_Gross': '142422252', 'US_DVD_Sales': '18568140', 'Production_Budget': '150000000', 'Rotten_Tomatoes_Rating': '', 'IMDB_Rating': '7.4', 'IMDB_Votes': '6099', 'Director': 'Joe Johnston', 'Distributor': 'Universal', 'Release_Date': '40221', 'Major_Genre': 'Horror', 'Creative_Type': 'Fantasy', 'Source': 'Remake'}","{'Title': 'fact', 'US_Gross': 'fact', 'Worldwide_Gross': 'fact', 'US_DVD_Sales': 'fact', 'Production_Budget': 'fact', 'Rotten_Tomatoes_Rating': 'fact', 'IMDB_Rating': 'fact', 'IMDB_Votes': 'fact', 'Director': 'dimDirector', 'Distributor': 'dimDist', 'Release_Date': 'dimRelease', 'Major_Genre': 'dimGenre', 'Creative_Type': 'dimType', 'Source': 'dimSource'}"
"{'to_table': 'dimSource', 'Title': 'X-Men Origins: Wolverine', 'US_Gross': '179883157', 'Worldwide_Gross': '374825760', 'US_DVD_Sales': '73930122', 'Production_Budget': '150000000', 'Rotten_Tomatoes_Rating': '', 'IMDB_Rating': '6.7', 'IMDB_Votes': '79499', 'Director': 'Gavin Hood', 'Distributor': '20Th Century Fox', 'Release_Date': '39934', 'Major_Genre': 'Action', 'Creative_Type': 'Super Hero', 'Source': 'Spin-Off'}","{'Title': 'fact', 'US_Gross': 'fact', 'Worldwide_Gross': 'fact', 'US_DVD_Sales': 'fact', 'Production_Budget': 'fact', 'Rotten_Tomatoes_Rating': 'fact', 'IMDB_Rating': 'fact', 'IMDB_Votes': 'fact', 'Director': 'dimDirector', 'Distributor': 'dimDist', 'Release_Date': 'dimRelease', 'Major_Genre': 'dimGenre', 'Creative_Type': 'dimType', 'Source': 'dimSource'}"
"{'to_table': 'dimSource', 'Title': 'The Women', 'US_Gross': '26902075', 'Worldwide_Gross': '50042410', 'US_DVD_Sales': '10057074', 'Production_Budget': '16000000', 'Rotten_Tomatoes_Rating': '13', 'IMDB_Rating': '7.9', 'IMDB_Votes': '5519', 'Director': '', 'Distributor': 'Picturehouse', 'Release_Date': '39703', 'Major_Genre': 'Comedy', 'Creative_Type': 'Contemporary Fiction', 'Source': 'Original Screenplay'}","{'Title': 'fact', 'US_Gross': 'fact', 'Worldwide_Gross': 'fact', 'US_DVD_Sales': 'fact', 'Production_Budget': 'fact', 'Rotten_Tomatoes_Rating': 'fact', 'IMDB_Rating': 'fact', 'IMDB_Votes': 'fact', 'Director': 'dimDirector', 'Distributor': 'dimDist', 'Release_Date': 'dimRelease', 'Major_Genre': 'dimGenre', 'Creative_Type': 'dimType', 'Source': 'dimSource'}"
"{'to_table': 'dimSource', 'Title': 'Woo', 'US_Gross': '8064972', 'Worldwide_Gross': '8064972', 'US_DVD_Sales': '', 'Production_Budget': '13000000', 'Rotten_Tomatoes_Rating': '5', 'IMDB_Rating': '3.4', 'IMDB_Votes': '982', 'Director': '', 'Distributor': 'New Line', 'Release_Date': '35923', 'Major_Genre': 'Romantic Comedy', 'Creative_Type': 'Contemporary Fiction', 'Source': 'Original Screenplay'}","{'Title': 'fact', 'US_Gross': 'fact', 'Worldwide_Gross': 'fact', 'US_DVD_Sales': 'fact', 'Production_Budget': 'fact', 'Rotten_Tomatoes_Rating': 'fact', 'IMDB_Rating': 'fact', 'IMDB_Votes': 'fact', 'Director': 'dimDirector', 'Distributor': 'dimDist', 'Release_Date': 'dimRelease', 'Major_Genre': 'dimGenre', 'Creative_Type': 'dimType', 'Source': 'dimSource'}"
"{'to_table': 'dimSource', 'Title': 'The Wood', 'US_Gross': '25059640', 'Worldwide_Gross': '25059640', 'US_DVD_Sales': '', 'Production_Budget': '6000000', 'Rotten_Tomatoes_Rating': '61', 'IMDB_Rating': '6.1', 'IMDB_Votes': '3224', 'Director': '', 'Distributor': 'Paramount Pictures', 'Release_Date': '36357', 'Major_Genre': 'Comedy', 'Creative_Type': 'Contemporary Fiction', 'Source': 'Original Screenplay'}","{'Title': 'fact', 'US_Gross': 'fact', 'Worldwide_Gross': 'fact', 'US_DVD_Sales': 'fact', 'Production_Budget': 'fact', 'Rotten_Tomatoes_Rating': 'fact', 'IMDB_Rating': 'fact', 'IMDB_Votes': 'fact', 'Director': 'dimDirector', 'Distributor': 'dimDist', 'Release_Date': 'dimRelease', 'Major_Genre': 'dimGenre', 'Creative_Type': 'dimType', 'Source': 'dimSource'}"
"{'to_table': 'dimSource', 'Title': 'Without A Paddle', 'US_Gross': '58156435', 'Worldwide_Gross': '65121280', 'US_DVD_Sales': '', 'Production_Budget': '30000000', 'Rotten_Tomatoes_Rating': '15', 'IMDB_Rating': '5.7', 'IMDB_Votes': '17207', 'Director': '', 'Distributor': 'Paramount Pictures', 'Release_Date': '38219', 'Major_Genre': 'Comedy', 'Creative_Type': 'Contemporary Fiction', 'Source': 'Based On Book/Short Story'}","{'Title': 'fact', 'US_Gross': 'fact', 'Worldwide_Gross': 'fact', 'US_DVD_Sales': 'fact', 'Production_Budget': 'fact', 'Rotten_Tomatoes_Rating': 'fact', 'IMDB_Rating': 'fact', 'IMDB_Votes': 'fact', 'Director': 'dimDirector', 'Distributor': 'dimDist', 'Release_Date': 'dimRelease', 'Major_Genre': 'dimGenre', 'Creative_Type': 'dimType', 'Source': 'dimSource'}"
"{'to_table': 'dimSource', 'Title': ""What'S The Worst That Could Happen?"", 'US_Gross': '32267774', 'Worldwide_Gross': '38462071', 'US_DVD_Sales': '', 'Production_Budget': '30000000', 'Rotten_Tomatoes_Rating': '10', 'IMDB_Rating': '5', 'IMDB_Votes': '6727', 'Director': '', 'Distributor': 'Mgm', 'Release_Date': '37043', 'Major_Genre': 'Comedy', 'Creative_Type': 'Contemporary Fiction', 'Source': 'Original Screenplay'}","{'Title': 'fact', 'US_Gross': 'fact', 'Worldwide_Gross': 'fact', 'US_DVD_Sales': 'fact', 'Production_Budget': 'fact', 'Rotten_Tomatoes_Rating': 'fact', 'IMDB_Rating': 'fact', 'IMDB_Votes': 'fact', 'Director': 'dimDirector', 'Distributor': 'dimDist', 'Release_Date': 'dimRelease', 'Major_Genre': 'dimGenre', 'Creative_Type': 'dimType', 'Source': 'dimSource'}"
"{'to_table': 'dimSource', 'Title': 'Winter Passing', 'US_Gross': '107492', 'Worldwide_Gross': '113783', 'US_DVD_Sales': '', 'Production_Budget': '3500000', 'Rotten_Tomatoes_Rating': '40', 'IMDB_Rating': '6.4', 'IMDB_Votes': '4360', 'Director': '', 'Distributor': 'Focus Features', 'Release_Date': '38765', 'Major_Genre': 'Drama', 'Creative_Type': 'Contemporary Fiction', 'Source': 'Original Screenplay'}","{'Title': 'fact', 'US_Gross': 'fact', 'Worldwide_Gross': 'fact', 'US_DVD_Sales': 'fact', 'Production_Budget': 'fact', 'Rotten_Tomatoes_Rating': 'fact', 'IMDB_Rating': 'fact', 'IMDB_Votes': 'fact', 'Director': 'dimDirector', 'Distributor': 'dimDist', 'Release_Date': 'dimRelease', 'Major_Genre': 'dimGenre', 'Creative_Type': 'dimType', 'Source': 'dimSource'}"
"{'to_table': 'dimSource', 'Title': 'What Planet Are You From?', 'US_Gross': '6291602', 'Worldwide_Gross': '6291602', 'US_DVD_Sales': '', 'Production_Budget': '50000000', 'Rotten_Tomatoes_Rating': '42', 'IMDB_Rating': '5.4', 'IMDB_Votes': '5304', 'Director': 'Mike Nichols', 'Distributor': 'Sony Pictures', 'Release_Date': '36588', 'Major_Genre': 'Comedy', 'Creative_Type': 'Contemporary Fiction', 'Source': 'Original Screenplay'}","{'Title': 'fact', 'US_Gross': 'fact', 'Worldwide_Gross': 'fact', 'US_DVD_Sales': 'fact', 'Production_Budget': 'fact', 'Rotten_Tomatoes_Rating': 'fact', 'IMDB_Rating': 'fact', 'IMDB_Votes': 'fact', 'Director': 'dimDirector', 'Distributor': 'dimDist', 'Release_Date': 'dimRelease', 'Major_Genre': 'dimGenre', 'Creative_Type': 'dimType', 'Source': 'dimSource'}"
"{'to_table': 'dimSource', 'Title': 'Wordplay', 'US_Gross': '3121270', 'Worldwide_Gross': '3177636', 'US_DVD_Sales': '', 'Production_Budget': '500000', 'Rotten_Tomatoes_Rating': '', 'IMDB_Rating': '7.4', 'IMDB_Votes': '2222', 'Director': '', 'Distributor': 'Ifc Films', 'Release_Date': '38884', 'Major_Genre': 'Documentary', 'Creative_Type': 'Factual', 'Source': 'Based On Real Life Events'}","{'Title': 'fact', 'US_Gross': 'fact', 'Worldwide_Gross': 'fact', 'US_DVD_Sales': 'fact', 'Production_Budget': 'fact', 'Rotten_Tomatoes_Rating': 'fact', 'IMDB_Rating': 'fact', 'IMDB_Votes': 'fact', 'Director': 'dimDirector', 'Distributor': 'dimDist', 'Release_Date': 'dimRelease', 'Major_Genre': 'dimGenre', 'Creative_Type': 'dimType', 'Source': 'dimSource'}"
"{'to_table': 'dimSource', 'Title': 'The Wrestler', 'US_Gross': '26236603', 'Worldwide_Gross': '43236603', 'US_DVD_Sales': '11912450', 'Production_Budget': '6000000', 'Rotten_Tomatoes_Rating': '98', 'IMDB_Rating': '8.2', 'IMDB_Votes': '93301', 'Director': 'Darren Aronofsky', 'Distributor': 'Fox Searchlight', 'Release_Date': '39799', 'Major_Genre': 'Drama', 'Creative_Type': 'Contemporary Fiction', 'Source': 'Original Screenplay'}","{'Title': 'fact', 'US_Gross': 'fact', 'Worldwide_Gross': 'fact', 'US_DVD_Sales': 'fact', 'Production_Budget': 'fact', 'Rotten_Tomatoes_Rating': 'fact', 'IMDB_Rating': 'fact', 'IMDB_Votes': 'fact', 'Director': 'dimDirector', 'Distributor': 'dimDist', 'Release_Date': 'dimRelease', 'Major_Genre': 'dimGenre', 'Creative_Type': 'dimType', 'Source': 'dimSource'}"
"{'to_table': 'dimSource', 'Title': 'Walking Tall', 'US_Gross': '46213824', 'Worldwide_Gross': '47313824', 'US_DVD_Sales': '', 'Production_Budget': '56000000', 'Rotten_Tomatoes_Rating': '25', 'IMDB_Rating': '6', 'IMDB_Votes': '20517', 'Director': 'Kevin Bray', 'Distributor': 'Mgm', 'Release_Date': '38079', 'Major_Genre': 'Action', 'Creative_Type': 'Contemporary Fiction', 'Source': 'Remake'}","{'Title': 'fact', 'US_Gross': 'fact', 'Worldwide_Gross': 'fact', 'US_DVD_Sales': 'fact', 'Production_Budget': 'fact', 'Rotten_Tomatoes_Rating': 'fact', 'IMDB_Rating': 'fact', 'IMDB_Votes': 'fact', 'Director': 'dimDirector', 'Distributor': 'dimDist', 'Release_Date': 'dimRelease', 'Major_Genre': 'dimGenre', 'Creative_Type': 'dimType', 'Source': 'dimSource'}"
"{'to_table': 'dimSource', 'Title': 'World Trade Center', 'US_Gross': '70278893', 'Worldwide_Gross': '163278893', 'US_DVD_Sales': '36877248', 'Production_Budget': '65000000', 'Rotten_Tomatoes_Rating': '69', 'IMDB_Rating': '6.2', 'IMDB_Votes': '34341', 'Director': 'Oliver Stone', 'Distributor': 'Paramount Pictures', 'Release_Date': '38938', 'Major_Genre': 'Drama', 'Creative_Type': 'Dramatization', 'Source': 'Based On Real Life Events'}","{'Title': 'fact', 'US_Gross': 'fact', 'Worldwide_Gross': 'fact', 'US_DVD_Sales': 'fact', 'Production_Budget': 'fact', 'Rotten_Tomatoes_Rating': 'fact', 'IMDB_Rating': 'fact', 'IMDB_Votes': 'fact', 'Director': 'dimDirector', 'Distributor': 'dimDist', 'Release_Date': 'dimRelease', 'Major_Genre': 'dimGenre', 'Creative_Type': 'dimType', 'Source': 'dimSource'}"
"{'to_table': 'dimSource', 'Title': 'The Watcher', 'US_Gross': '28946615', 'Worldwide_Gross': '47267829', 'US_DVD_Sales': '', 'Production_Budget': '33000000', 'Rotten_Tomatoes_Rating': '10', 'IMDB_Rating': '3.7', 'IMDB_Votes': '959', 'Director': '', 'Distributor': 'Universal', 'Release_Date': '36777', 'Major_Genre': 'Thriller/Suspense', 'Creative_Type': 'Contemporary Fiction', 'Source': 'Original Screenplay'}","{'Title': 'fact', 'US_Gross': 'fact', 'Worldwide_Gross': 'fact', 'US_DVD_Sales': 'fact', 'Production_Budget': 'fact', 'Rotten_Tomatoes_Rating': 'fact', 'IMDB_Rating': 'fact', 'IMDB_Votes': 'fact', 'Director': 'dimDirector', 'Distributor': 'dimDist', 'Release_Date': 'dimRelease', 'Major_Genre': 'dimGenre', 'Creative_Type': 'dimType', 'Source': 'dimSource'}"
"{'to_table': 'dimSource', 'Title': 'The Weather Man', 'US_Gross': '12482775', 'Worldwide_Gross': '15466961', 'US_DVD_Sales': '16632857', 'Production_Budget': '20000000', 'Rotten_Tomatoes_Rating': '58', 'IMDB_Rating': '6.9', 'IMDB_Votes': '35394', 'Director': 'Gore Verbinski', 'Distributor': 'Paramount Pictures', 'Release_Date': '38653', 'Major_Genre': 'Drama', 'Creative_Type': 'Contemporary Fiction', 'Source': 'Original Screenplay'}","{'Title': 'fact', 'US_Gross': 'fact', 'Worldwide_Gross': 'fact', 'US_DVD_Sales': 'fact', 'Production_Budget': 'fact', 'Rotten_Tomatoes_Rating': 'fact', 'IMDB_Rating': 'fact', 'IMDB_Votes': 'fact', 'Director': 'dimDirector', 'Distributor': 'dimDist', 'Release_Date': 'dimRelease', 'Major_Genre': 'dimGenre', 'Creative_Type': 'dimType', 'Source': 'dimSource'}"
"{'to_table': 'dimSource', 'Title': 'Sky Captain And The World Of Tomorrow', 'US_Gross': '37760080', 'Worldwide_Gross': '49730854', 'US_DVD_Sales': '', 'Production_Budget': '70000000', 'Rotten_Tomatoes_Rating': '72', 'IMDB_Rating': '6.3', 'IMDB_Votes': '40281', 'Director': '', 'Distributor': 'Paramount Pictures', 'Release_Date': '38247', 'Major_Genre': 'Adventure', 'Creative_Type': 'Science Fiction', 'Source': 'Original Screenplay'}","{'Title': 'fact', 'US_Gross': 'fact', 'Worldwide_Gross': 'fact', 'US_DVD_Sales': 'fact', 'Production_Budget': 'fact', 'Rotten_Tomatoes_Rating': 'fact', 'IMDB_Rating': 'fact', 'IMDB_Votes': 'fact', 'Director': 'dimDirector', 'Distributor': 'dimDist', 'Release_Date': 'dimRelease', 'Major_Genre': 'dimGenre', 'Creative_Type': 'dimType', 'Source': 'dimSource'}"
"{'to_table': 'dimSource', 'Title': 'Whiteout', 'US_Gross': '10275638', 'Worldwide_Gross': '12254746', 'US_DVD_Sales': '3231673', 'Production_Budget': '35000000', 'Rotten_Tomatoes_Rating': '7', 'IMDB_Rating': '5.3', 'IMDB_Votes': '10044', 'Director': 'Dominic Sena', 'Distributor': 'Warner Bros.', 'Release_Date': '40067', 'Major_Genre': 'Thriller/Suspense', 'Creative_Type': 'Contemporary Fiction', 'Source': 'Based On Comic/Graphic Novel'}","{'Title': 'fact', 'US_Gross': 'fact', 'Worldwide_Gross': 'fact', 'US_DVD_Sales': 'fact', 'Production_Budget': 'fact', 'Rotten_Tomatoes_Rating': 'fact', 'IMDB_Rating': 'fact', 'IMDB_Votes': 'fact', 'Director': 'dimDirector', 'Distributor': 'dimDist', 'Release_Date': 'dimRelease', 'Major_Genre': 'dimGenre', 'Creative_Type': 'dimType', 'Source': 'dimSource'}"
"{'to_table': 'dimSource', 'Title': 'The Waterboy', 'US_Gross': '161491646', 'Worldwide_Gross': '190191646', 'US_DVD_Sales': '', 'Production_Budget': '23000000', 'Rotten_Tomatoes_Rating': '32', 'IMDB_Rating': '5.7', 'IMDB_Votes': '43251', 'Director': 'Frank Coraci', 'Distributor': 'Walt Disney Pictures', 'Release_Date': '36105', 'Major_Genre': 'Comedy', 'Creative_Type': 'Contemporary Fiction', 'Source': 'Original Screenplay'}","{'Title': 'fact', 'US_Gross': 'fact', 'Worldwide_Gross': 'fact', 'US_DVD_Sales': 'fact', 'Production_Budget': 'fact', 'Rotten_Tomatoes_Rating': 'fact', 'IMDB_Rating': 'fact', 'IMDB_Votes': 'fact', 'Director': 'dimDirector', 'Distributor': 'dimDist', 'Release_Date': 'dimRelease', 'Major_Genre': 'dimGenre', 'Creative_Type': 'dimType', 'Source': 'dimSource'}"
"{'to_table': 'dimSource', 'Title': 'Wrong Turn', 'US_Gross': '15417771', 'Worldwide_Gross': '28649556', 'US_DVD_Sales': '', 'Production_Budget': '10000000', 'Rotten_Tomatoes_Rating': '40', 'IMDB_Rating': '5.8', 'IMDB_Votes': '119', 'Director': '', 'Distributor': '20Th Century Fox', 'Release_Date': '37771', 'Major_Genre': 'Horror', 'Creative_Type': 'Contemporary Fiction', 'Source': 'Original Screenplay'}","{'Title': 'fact', 'US_Gross': 'fact', 'Worldwide_Gross': 'fact', 'US_DVD_Sales': 'fact', 'Production_Budget': 'fact', 'Rotten_Tomatoes_Rating': 'fact', 'IMDB_Rating': 'fact', 'IMDB_Votes': 'fact', 'Director': 'dimDirector', 'Distributor': 'dimDist', 'Release_Date': 'dimRelease', 'Major_Genre': 'dimGenre', 'Creative_Type': 'dimType', 'Source': 'dimSource'}"
